t3,very_high_precision,very_high_recall,high_recall
6.304712943131762,0.59375,0.76,0.4126984126984127
6.321228296842291,0.6333333333333333,0.76,0.4444444444444444
6.33774365055282,0.6333333333333333,0.76,0.4444444444444444
6.354259004263349,0.6333333333333333,0.76,0.4444444444444444
6.370774357973877,0.6333333333333333,0.76,0.4444444444444444
6.387289711684406,0.6551724137931034,0.76,0.4603174603174603
6.403805065394934,0.6551724137931034,0.76,0.4603174603174603
6.4203204191054635,0.7307692307692307,0.76,0.5079365079365079
6.436835772815992,0.7307692307692307,0.76,0.5079365079365079
6.45335112652652,0.7916666666666666,0.76,0.5238095238095238
6.469866480237049,0.7916666666666666,0.76,0.5238095238095238
6.486381833947577,0.782608695652174,0.72,0.5238095238095238
6.502897187658106,0.7727272727272727,0.68,0.5238095238095238
6.519412541368634,0.8,0.64,0.5396825396825397
6.535927895079164,0.7894736842105263,0.6,0.5396825396825397
6.552443248789692,0.7777777777777778,0.56,0.5396825396825397
6.568958602500221,0.7647058823529411,0.52,0.5396825396825397
6.585473956210749,0.7647058823529411,0.52,0.5396825396825397
6.601989309921278,0.7647058823529411,0.52,0.5396825396825397
6.618504663631807,0.7647058823529411,0.52,0.5396825396825397
6.6350200173423355,0.7647058823529411,0.52,0.5396825396825397
6.651535371052864,0.7647058823529411,0.52,0.5396825396825397
6.6680507247633924,0.7647058823529411,0.52,0.5396825396825397
6.684566078473921,0.8125,0.52,0.5555555555555556
6.70108143218445,0.8125,0.52,0.5555555555555556
6.717596785894979,0.8125,0.52,0.5555555555555556
6.734112139605507,0.8125,0.52,0.5555555555555556
6.750627493316036,0.8125,0.52,0.5555555555555556
6.767142847026564,0.8125,0.52,0.5555555555555556
6.783658200737094,0.8125,0.52,0.5555555555555556
6.800173554447621,0.8125,0.52,0.5555555555555556
6.8166889081581505,0.8125,0.52,0.5555555555555556
6.833204261868679,0.8125,0.52,0.5555555555555556
6.8497196155792075,0.8125,0.52,0.5555555555555556
6.866234969289736,0.8125,0.52,0.5555555555555556
6.8827503230002645,0.8125,0.52,0.5555555555555556
6.899265676710794,0.8,0.48,0.5555555555555556
6.915781030421322,0.7857142857142857,0.44,0.5555555555555556
6.932296384131851,0.7857142857142857,0.44,0.5555555555555556
6.948811737842379,0.7857142857142857,0.44,0.5555555555555556
6.965327091552908,0.7857142857142857,0.44,0.5555555555555556
6.981842445263437,0.7857142857142857,0.44,0.5555555555555556
6.998357798973966,0.7857142857142857,0.44,0.5555555555555556
7.014873152684494,0.7857142857142857,0.44,0.5555555555555556
7.0313885063950226,0.7857142857142857,0.44,0.5555555555555556
7.047903860105551,0.7857142857142857,0.44,0.5555555555555556
7.06441921381608,0.7692307692307693,0.4,0.5555555555555556
7.080934567526608,0.7692307692307693,0.4,0.5555555555555556
7.097449921237137,0.7692307692307693,0.4,0.5555555555555556
7.113965274947666,0.7692307692307693,0.4,0.5555555555555556
7.130480628658194,0.75,0.36,0.5555555555555556
7.146995982368724,0.75,0.36,0.5555555555555556
7.163511336079251,0.75,0.36,0.5555555555555556
7.180026689789781,0.75,0.36,0.5555555555555556
7.196542043500309,0.75,0.36,0.5555555555555556
7.213057397210838,0.8181818181818182,0.36,0.5714285714285714
7.229572750921367,0.8181818181818182,0.36,0.5714285714285714
7.246088104631895,0.8888888888888888,0.32,0.5873015873015873
7.262603458342424,0.8888888888888888,0.32,0.5873015873015873
7.279118812052952,1.0,0.28,0.6031746031746031
7.295634165763481,1.0,0.24,0.6031746031746031
7.312149519474009,1.0,0.24,0.6031746031746031
7.328664873184538,1.0,0.24,0.6031746031746031
7.345180226895067,1.0,0.24,0.6031746031746031
7.361695580605595,1.0,0.24,0.6031746031746031
7.378210934316124,1.0,0.2,0.6031746031746031
7.394726288026653,1.0,0.2,0.6031746031746031
7.411241641737181,1.0,0.2,0.6031746031746031
7.4277569954477105,1.0,0.2,0.6031746031746031
7.444272349158238,1.0,0.2,0.6031746031746031
7.4607877028687675,1.0,0.2,0.6031746031746031
7.477303056579296,1.0,0.2,0.6031746031746031
7.493818410289824,1.0,0.16,0.6031746031746031
7.510333764000354,1.0,0.12,0.6031746031746031
7.526849117710881,1.0,0.12,0.6031746031746031
7.543364471421411,1.0,0.12,0.6031746031746031
7.559879825131939,1.0,0.12,0.6031746031746031
7.576395178842468,1.0,0.12,0.6031746031746031
7.592910532552996,1.0,0.12,0.6031746031746031
7.609425886263525,1.0,0.12,0.6031746031746031
7.625941239974054,1.0,0.12,0.6031746031746031
7.6424565936845825,1.0,0.12,0.6031746031746031
7.658971947395111,1.0,0.12,0.6031746031746031
7.6754873011056395,1.0,0.12,0.6031746031746031
7.692002654816168,1.0,0.12,0.6031746031746031
7.708518008526697,1.0,0.08,0.6031746031746031
7.725033362237225,1.0,0.04,0.6031746031746031
7.741548715947754,1.0,0.04,0.6031746031746031
7.758064069658283,0.0,0.0,0.6031746031746031
7.774579423368811,0.0,0.0,0.6031746031746031
7.791094777079341,0.0,0.0,0.6031746031746031
7.807610130789868,0.0,0.0,0.6031746031746031
7.824125484500398,0.0,0.0,0.6031746031746031
7.840640838210926,0.0,0.0,0.6031746031746031
7.8571561919214545,0.0,0.0,0.6031746031746031
7.873671545631984,0.0,0.0,0.6031746031746031
7.8901868993425115,0.0,0.0,0.6031746031746031
7.906702253053041,0.0,0.0,0.6031746031746031
7.923217606763569,0.0,0.0,0.6031746031746031
7.939732960474098,0.0,0.0,0.6031746031746031
7.956248314184626,0.0,0.0,0.6031746031746031
